"year","fishing_entity","nutrient","Direct human consumption","Discards","Fishmeal and fish oil","Other","discard_ratio"
2015,"Egypt","Protein",11261885412.8731,4099987221.55092,NA,NA,0.364058687443611
2014,"Greece","Protein",6472879355.17729,2352377172.00433,3104001.111872,57334040.4501974,0.363420518586183
2018,"Egypt","DHA+EPA",416328713.201751,151201255.782586,NA,NA,0.363177582972316
2014,"Viet Nam","DHA+EPA",9156585700.2669,3323420667.31228,2407902815.08083,721692916.599875,0.362954137721379
2017,"Montenegro","Vitamin B12",7894227.64356958,2856089.01122939,NA,7902.12977334292,0.361794609958567
2016,"Bangladesh","DHA+EPA",1048097299.11393,377944730.918959,524573.222779747,524573.222779747,0.360600806087827
2015,"Viet Nam","DHA+EPA",9592962786.64401,3456176922.97228,2542242552.82205,707415132.562392,0.360282532085312
2015,"Brazil","Vitamin B12",2084663358.64017,750096525.015565,2949267.88633112,1144635.96045862,0.359816620706019
2016,"Croatia","Vitamin A, RAE",68208800832.9116,24512316689.3777,34138279.9881106,34138279.9881106,0.359371758336941
2018,"Ghana","Calcium",67145903853.2035,24108693573.1729,NA,NA,0.359049356545711
2016,"Brazil","Vitamin B12",2185170634.97681,782241827.580349,1093678.99648489,1093678.99648489,0.357977457256399
2014,"Ghana","Calcium",55236126760.8795,19761644322.813,NA,NA,0.357766655297217
2017,"Bangladesh","Iron",2713615942.40957,968509591.427062,1358166.13734213,1358166.13734213,0.356907392933087
2015,"Argentina","Zinc",813169316.067927,289978687.231005,406991.649683648,406991.649683648,0.356603085607306
2018,"Viet Nam","Calcium",2395000401010.37,853999442016.508,1198698899.40459,1198698899.40459,0.356575907735229
2017,"Brazil","Vitamin B12",2136103213.13337,760512635.760959,1069120.72729398,1069120.72729398,0.356028037917414
2014,"Viet Nam","Iron",25330179354.268,9017657735.10636,5296067746.58696,1511931343.98562,0.356004496019762
2016,"Brunei Darussalam","Iron",95583715.0373684,33997360.1215424,NA,546.12413851958,0.355681510268262
2015,"Spain","Iron",12011120713.1789,4271137548.46513,6007265.05458177,6273403.22338101,0.355598586548109
2014,"Greece","DHA+EPA",314766485.797039,111727241.009701,143364.981221575,5809375.21503007,0.35495278579862
2017,"Brunei Darussalam","DHA+EPA",24307390.6333242,8606673.06673544,NA,69.5460041377057,0.354076387571447
2017,"Tunisia","Zinc",309150440.429333,109319236.055777,154729.950164831,154729.950164831,0.353611775237842
2015,"Viet Nam","Iron",26639572614.4845,9377874089.15109,5563950493.07867,1505372467.9056,0.352027948228123
2018,"Montenegro","Calcium",188864741.246622,65768219.7901421,NA,189053.795041664,0.348229210788799
2014,"Greece","Iron",816174536.568025,283126183.982467,400823.3031331,3467474.53387662,0.346894164541079
2018,"Greece","DHA+EPA",347826657.569194,120637648.130715,174087.416200798,174087.416200798,0.346832669392847
2017,"Montenegro","Calcium",164628882.242912,56891604.6830772,NA,164793.675918831,0.34557487063013
2014,"Viet Nam","Vitamin B12",41170706635.8913,14214571964.881,7745224621.79158,2223692575.81574,0.345259363425382
2015,"Canada","Calcium",34751330173.0851,11984213810.8273,17615562.3693989,17615562.3693989,0.344856261649202
2015,"Spain","Protein",110315426626.756,38034969011.622,55131611.971751,60156330.7510523,0.344783772992244
2018,"Montenegro","DHA+EPA",2115404.29310786,727315.368335523,NA,2117.52181492279,0.343818612217611
2015,"Viet Nam","Vitamin B12",43000679258.8108,14782382524.7741,8140822275.48432,2210522686.7303,0.34377090733387
2016,"Viet Nam","Calcium",2476953080494.68,851439955148.068,1239716256.50384,1239716256.50384,0.343744886349654
2018,"Montenegro","Iron",9360090.34029037,3213610.57949375,NA,9369.45980009046,0.343331149877989
2015,"Turkey","Calcium",75214172979.6182,25813502100.469,41256378338.4861,2588703854.07583,0.343199972529965
2015,"Bangladesh","Iron",2753740739.98403,944421261.520589,1378248.61861062,1378248.61861062,0.342959396216097
2017,"Montenegro","Iron",7698973.36482792,2638346.07962315,NA,7706.68004487279,0.342688038339787
2015,"Argentina","Calcium",62629894270.7083,21384387917.2136,31346293.428783,31346293.428783,0.34144058785702
2014,"Bangladesh","Vitamin A, RAE",60509490310.3872,20643526875.0429,30285030.185379,30285030.185379,0.341161804026949
2017,"Spain","Zinc",5868172527.40835,1995886348.87411,2937023.28699117,2937023.28699117,0.340120597946289
2017,"Algeria","Vitamin B12",1578841550.42206,536688066.286121,NA,285383.35595854,0.339925223112258
2015,"Italy","DHA+EPA",787182335.935131,266593483.572325,NA,1578913.99932347,0.338668020612563
2018,"Netherlands","Iron",1388698957.0307,470187188.920683,NA,1384820.62476151,0.338581077302767
2016,"Bangladesh","Iron",2960386620.74773,1002117867.3475,1481674.98535922,1481674.98535922,0.338509119154981
2014,"Brunei Darussalam","DHA+EPA",54703523.5562963,18502182.4355106,NA,11762.3850823733,0.338226520572659
2015,"Malta","DHA+EPA",305453940.034001,102725650.978002,NA,305759.599633634,0.3363048810782
2014,"Malta","DHA+EPA",305253479.418922,102605314.290628,NA,305559.03845738,0.336131514326869
2016,"Malta","DHA+EPA",305253831.673642,102605314.272249,NA,305559.03845738,0.336131126379925
2017,"Malta","DHA+EPA",305103208.957614,102515061.742935,NA,305408.617575189,0.336001257060449
2018,"Algeria","Vitamin B12",1797900132.48314,601760920.821953,NA,286087.906649235,0.334702083808649
2017,"Estonia","Vitamin A, RAE",368916895.79921,123394780.818162,NA,369286.181981191,0.334478529509589
2016,"Brunei Darussalam","Protein",845037107.353289,281006470.173334,NA,3278.53303202044,0.332537432650105
2017,"Viet Nam","Calcium",2661310664103.04,883930389021.105,1331987319.37089,1331987319.37089,0.33214100140354
2016,"Italy","Vitamin B12",3617735218.92401,1200480001.34504,NA,4624730.89061679,0.331831913807691
2016,"Turkey","Vitamin A, RAE",18979692500.271,6297423430.5856,9499345.59573124,9499345.59573124,0.331797969355704
2014,"Libya","Zinc",61557312.9258154,20283530.6075605,29841.9052739202,29841.9052739202,0.329506433005041
2015,"Argentina","Protein",38093296410.9879,12546511607.7365,19065713.9194134,19065713.9194134,0.32936271706109
2017,"Russian Federation","Vitamin B12",5357785316.35053,1764259506.77138,2645242.45062589,2645242.45062589,0.329288951049855
2014,"Estonia","Zinc",14459994.4338557,4760083.88756245,NA,14474.4689027584,0.329189883809187
2014,"Angola","Calcium",198130727454.977,65172009655.5124,103927403.656086,100080910.103183,0.328934388384164
2018,"Spain","DHA+EPA",4084999973.32408,1336216302.62558,2044544.53119323,2044544.53119323,0.327103136193723
2017,"Bangladesh","Vitamin A, RAE",57926812532.7468,18940634097.6713,28992398.6650384,28992398.6650384,0.326975251520423
2015,"Slovenia","Calcium",48253154.5599072,15711953.989983,NA,31240.9583126273,0.325615063580483
2016,"Spain","Zinc",5955976919.79857,1937638256.12206,2980969.42932861,2980969.42932861,0.325326689846809
2015,"Ireland","Iron",43574958.7550648,14172585.6043895,9273.64822265817,9273.64822265817,0.325246104857005
2017,"South Cyprus","DHA+EPA",4957352.33738848,1607624.53018611,NA,4232.25481978405,0.324290956295634
2017,"Estonia","Vitamin B12",35981656.6685664,11656586.728162,NA,36017.6743429093,0.32395914494802
2014,"Belgium","Iron",117407258.406424,37997867.4570415,57342.3462485368,57342.3462485368,0.323641553109995
2018,"South Cyprus","DHA+EPA",3622592.22310182,1170190.11600611,NA,3708.53625920318,0.323025624729063
2016,"Canada","Calcium",41946178897.7712,13482600812.1542,20980702.0865803,20980702.0865803,0.321426198200631
2018,"Chile","Vitamin A, RAE",926241109.244649,297025046.075626,NA,NA,0.320677891653772
2017,"Egypt","Vitamin B12",1655446981.03966,530599490.202947,NA,NA,0.320517356508583
2016,"Canada","Vitamin A, RAE",19288214303.9486,6179810943.96012,9650137.87899149,9650137.87899149,0.320393108795718
2015,"Bangladesh","Vitamin A, RAE",57164049598.5494,18241312219.9368,28610635.4347094,28610635.4347094,0.319104618165465
2017,"Netherlands","Iron",1528444402.72622,486891417.416117,NA,1489449.76442928,0.318553567632338
2017,"Ghana","Vitamin A, RAE",121956478648.616,38800278632.3965,NA,NA,0.318148564654683
2014,"Canada","DHA+EPA",534254352.639149,169951695.268846,289191.811349377,289191.811349377,0.318110080768282
2016,"Bangladesh","Vitamin A, RAE",60895438012.2533,19273096145.3256,30478197.20333,30478197.20333,0.316494909543922
2018,"Viet Nam","Zinc",24610114967.8294,7773151050.89063,12317374.8587735,12317374.8587735,0.315851878833226
2014,"Egypt","Vitamin B12",1686039514.44335,531113954.542955,NA,NA,0.315006825162282
2018,"Mauritania","DHA+EPA",189754746.403174,59755940.9852843,93317.4539593144,93317.4539593144,0.314911442891237
2017,"Libya","Zinc",64463038.0365651,20283530.6075605,31255.901485209,31255.901485209,0.314653656193727
2015,"Italy","Vitamin B12",3693304970.84913,1161992298.9039,NA,4579762.96120716,0.314621269587911
2015,"Canada","Iron",719146536.221734,225752524.30531,365427.954251591,365427.954251591,0.313917279628951
2017,"Brunei Darussalam","Iron",77092173.9585227,24145613.6266915,NA,344.877938899608,0.313204471827223
2018,"Greece","Protein",7618262284.15269,2368740539.86507,3812944.08616251,3812944.08616251,0.310929244952942
2014,"Estonia","Vitamin A, RAE",394958852.896603,122543738.5928,NA,395354.207103706,0.310269633644295
2014,"Montenegro","Calcium",205173358.431264,63608356.5452253,NA,205378.737168432,0.310022495277013
2016,"Algeria","Vitamin B12",1534779606.20836,473895419.05346,NA,293133.105594722,0.308770990399206
2018,"Estonia","Zinc",13762414.3854241,4234886.33064672,NA,13775.843017974,0.307713909205636
2014,"Canada","Vitamin B12",1331675500.60947,408473332.847557,751437.497478524,751437.497478524,0.306736387851702
2017,"Croatia","Calcium",11214505198.8688,3437998065.95858,5612793.65787488,5612793.65787488,0.306567075853277
2015,"Libya","Zinc",66299342.0777646,20283530.6075605,32227.6187150358,32227.6187150358,0.305938640895852
2014,"Turkey","DHA+EPA",1238929951.90459,378582238.509644,557931561.6886,32666699.3879013,0.305571947734134
2018,"Mauritania","Calcium",22862029297.8656,6970953942.58162,11187365.0745784,11187365.0745784,0.304914049919113
2014,"Belize","Calcium",4774444180.43854,1453498768.83244,NA,NA,0.304433084543662
2018,"Croatia","Calcium",11022845471.0462,3344019143.51417,5516927.15548709,5516927.15548709,0.30337167950852
2015,"Egypt","Vitamin B12",1654826545.15991,501964207.130973,NA,NA,0.303333427058644
2014,"Belgium","Protein",1377446129.38134,417505965.67025,677703.258908039,677703.258908039,0.303101483800144
2016,"South Cyprus","DHA+EPA",4264180.6773372,1291741.21820854,NA,4268.44912646366,0.30292835035667
2018,"Senegal","DHA+EPA",841669329.492774,254915172.821203,NA,172463.085699291,0.302868554061279
2018,"Viet Nam","Iron",32270536406.6525,9773183603.98903,16151419.6229492,16151419.6229492,0.302851600631414
2017,"Italy","DHA+EPA",911246252.662598,275675054.043518,NA,3068882.74738651,0.302525308870149
2016,"Viet Nam","Zinc",25624086438.209,7749854457.42664,12824868.0871917,12824868.0871917,0.302444127173664
2015,"Algeria","Vitamin B12",1584230959.93431,478069127.551019,NA,298428.053300238,0.301767317797427
2016,"Libya","Zinc",67239864.2031998,20283530.6075605,32683.2265577138,32683.2265577138,0.301659303568243
2016,"Ireland","Calcium",2038593216.05362,614348172.120266,248095.702680779,248095.702680779,0.301358881841833
2015,"Yemen","Protein",1773365947.08367,533679407.699302,884681.184982695,884681.184982695,0.3009414997378
2016,"Estonia","Vitamin B12",32405880.4862752,9748020.5004917,NA,32438.3188050803,0.300810234260423
2016,"Canada","Iron",866929458.266172,260491856.165816,433649.910890856,433649.910890856,0.300476415563027
2016,"Montenegro","Calcium",242615797.045641,72857596.7104028,NA,242858.655701342,0.300300300300301
2015,"Montenegro","Vitamin B12",14119694.0179503,4240148.35373883,NA,14133.8278457961,0.300300300300301
2015,"Montenegro","Zinc",11178329.5187301,3356855.71133037,NA,11189.5190377679,0.300300300300301
2016,"Montenegro","Protein",88396095.5710451,26545374.0453589,NA,88484.5801511962,0.3003003003003
2015,"Montenegro","Calcium",256315751.980648,76971697.2914859,NA,256572.324304953,0.3003003003003
2015,"Montenegro","DHA+EPA",2968831.74688157,891541.0651296,NA,2971.803550432,0.3003003003003
2015,"Montenegro","Protein",88144785.3744517,26469905.5178534,NA,88233.0183928446,0.3003003003003
2016,"Montenegro","DHA+EPA",2956918.66798309,887963.563958887,NA,2959.87854652962,0.3003003003003
2016,"Montenegro","Iron",13796872.8606606,4143205.06326146,NA,13810.6835442048,0.3003003003003
2015,"Montenegro","Iron",13517812.7410913,4059403.22555295,NA,13531.3440851765,0.3003003003003
2015,"Montenegro","Vitamin A, RAE",5727823553.22007,1720067133.09912,NA,5733557.1103304,0.3003003003003
2016,"Montenegro","Vitamin B12",14765571.0018405,4434105.40595812,NA,14780.3513531937,0.3003003003003
2016,"Montenegro","Vitamin A, RAE",6381747959.69296,1916440828.73663,NA,6388136.09578874,0.3003003003003
2016,"Montenegro","Zinc",12839184.0696311,3855610.83172105,NA,12852.0361057368,0.3003003003003
2014,"Spain","Vitamin B12",9780409051.24897,2933019277.94323,4853696.87374039,7412130.81752408,0.299887178805541
2014,"Algeria","Vitamin B12",1621187399.50074,486145398.580616,NA,288486.704610159,0.299869958729219
2015,"Turkey","DHA+EPA",1833547674.97978,549703324.741099,1027964351.7152,64086148.0627146,0.299803126061155
2017,"Brunei Darussalam","Protein",668245694.556855,199576485.678564,NA,2224.2462503618,0.298657346099196
2014,"Belgium","DHA+EPA",34406060.8970438,10269524.2023526,16724.7719274376,16724.7719274376,0.298480091431651
2018,"United Kingdom","Iron",1410506394.27788,420244721.143505,705748.182446101,705748.182446101,0.29793889829096
2014,"South Cyprus","DHA+EPA",4159435.86242467,1238689.97757761,NA,4558.72498665369,0.297802398822309
2018,"Italy","DHA+EPA",909966724.810824,270858971.349266,NA,3009525.10792161,0.297658105471467
2014,"New Zealand","Protein",25785233711.0137,7668017055.63436,12905522.3778847,12905522.3778847,0.297380165003473
2018,"Mauritania","Vitamin B12",6596451066.69507,1958962350.24482,3297002.85644853,3297002.85644853,0.296972164340831
2018,"Mauritania","Iron",1452921939.36304,430535217.003202,722466.860919321,722466.860919321,0.29632370834179
2018,"Mauritania","Zinc",1438841071.33603,424025167.845056,718190.229031851,718190.229031851,0.294699099360105
2016,"Egypt","Vitamin B12",1742593259.38081,513099595.008183,NA,NA,0.294445988612685
2018,"Viet Nam","Protein",360357078789.918,105910004154.643,180358898.293252,180358898.293252,0.293902937914497
2015,"Turkey","Iron",2258181411.26982,660886538.869456,543852483.570905,32736755.7689048,0.292663173813758
2018,"Greenland","Iron",362147065.104374,105822144.780702,150782.89965027,150782.89965027,0.29220765533528
2017,"Viet Nam","Zinc",27596108609.5334,8045584217.64314,13811866.1709377,13811866.1709377,0.291547780575979
2018,"Viet Nam","Vitamin B12",52932692896.5844,15405510582.9464,26492839.2875798,26492839.2875798,0.291039615404498
2015,"South Cyprus","DHA+EPA",4939776.99210433,1432709.43476715,NA,6525.22381288666,0.290035245934618
2017,"New Zealand","Protein",35791449524.4785,10380237008.4355,17913638.4006399,17913638.4006399,0.290020022836355
2018,"Canada","Zinc",823158613.266948,238655675.051475,411927.132421966,411927.132421966,0.289926717894987
2018,"New Zealand","Protein",31296243841.0006,9062766547.8566,15663785.7062065,15663785.7062065,0.289580008192026
2015,"Belize","Calcium",4708588807.62521,1361443199.48481,NA,NA,0.289140389001488
2018,"Mauritania","Protein",8581235268.62774,2476534315.81215,4255949.19660598,4255949.19660598,0.288598813374357
2015,"New Zealand","Protein",29969359001.763,8612066238.07408,14999679.1800615,14999679.1800615,0.287362376938642
2016,"Viet Nam","Protein",368654616896.03,105592585607.156,184511820.268283,184511820.268283,0.286426863431731
2017,"Viet Nam","Vitamin B12",55712531604.0963,15945442459.1424,27884149.9520001,27884149.9520001,0.286209260287321
2017,"Viet Nam","Protein",383499045441.137,109621934828.33,191941464.184753,191941464.184753,0.28584669539981
2018,"Netherlands","Vitamin B12",3711643429.15922,1058861041.98612,NA,3683877.65659387,0.285280917252867
2018,"United Kingdom","DHA+EPA",697004856.621189,197325321.142336,348777.322746467,348777.322746467,0.283104657403527
2016,"New Zealand","Protein",35796079580.748,10124334891.0132,17915955.7461201,17915955.7461201,0.282833623390934
2014,"Korea (South)","Calcium",1125668237401.54,317725906517.843,165954702086.842,236091085.485165,0.282255371486073
2016,"Ireland","Iron",62446238.6262502,17601543.7482012,10969.8717309855,10969.8717309855,0.281867157020441
2015,"Estonia","Vitamin B12",31335529.6359817,8831879.46982684,NA,31366.8965325142,0.281848737596745
2016,"Italy","Protein",22594265088.6672,6366844624.88492,NA,29642583.7910436,0.281790295010675
2018,"Spain","Protein",107639677762.708,30301674535.5353,53873712.5939479,53873712.5939479,0.281510268010421
2014,"Turkey","Zinc",932246168.666483,262320238.057318,343699966.934533,20627221.4658155,0.281385160780602
